Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
2017-09-08,230.04835510253906,-0.0011748235180946143,0.4460953231969025,12.119999885559082,9.0587,5.4136,6.5126,1.67,3.65,1.39,2.55,1.2,1.1
2017-09-11,232.50205993652344,0.010666039463271382,0.4615194329817729,10.729999542236328,9.1531,5.7162,6.7652,1.6,3.44,1.35,2.39,1.18,1.05
2017-09-12,233.28578186035156,0.00337081711896281,0.46644594770616465,10.579999923706055,9.2749,5.8747,6.9047,1.58,3.4,1.34,2.37,1.18,1.03
2017-09-13,233.39768981933594,0.00047970329821200863,0.467149406663929,10.5,9.3301,5.768,6.8223,1.62,3.56,1.37,2.51,1.18,1.05
2017-09-14,233.32308959960938,-0.00031962706993504675,0.46668046599792,10.4399995803833,9.1885,6.0105,6.9043,1.53,3.18,1.33,2.28,1.15,0.89
2017-09-15,233.6371612548828,0.0013460804749860777,0.4686547359362434,10.170000076293945,9.2814,5.6773,6.7256,1.63,3.6,1.38,2.56,1.18,1.05
2017-09-18,234.1341094970703,0.0021270085611311274,0.4717785771329255,10.149999618530273,9.7313,6.1988,7.3577,1.57,3.53,1.32,2.37,1.19,1.16
2017-09-19,234.36846923828125,0.0010009636857881699,0.47325177404215646,10.180000305175781,9.8277,6.1285,7.4579,1.6,3.7,1.32,2.37,1.22,1.33
2017-09-20,234.45285034179688,0.0003600360739217656,0.4737821978267809,9.779999732971191,9.6868,6.1582,7.2861,1.57,3.53,1.33,2.4,1.18,1.13
2017-09-21,233.82469177246094,-0.002679253284488481,0.4698335620326328,9.670000076293945,9.3159,5.8753,6.9539,1.59,3.44,1.34,2.36,1.18,1.08
2017-09-22,233.87156677246094,0.00020047070155282398,0.4701282205979793,9.59000015258789,8.7794,5.6307,6.5279,1.56,3.15,1.34,2.25,1.16,0.9
2017-09-25,233.3933868408203,-0.0020446261947946187,0.4671223579284378,10.210000038146973,8.9981,5.9201,6.7302,1.52,3.08,1.34,2.27,1.14,0.81
2017-09-26,233.53402709960938,0.0006025888766290066,0.46800642954197924,10.170000076293945,9.0935,6.0162,6.8523,1.51,3.08,1.33,2.24,1.14,0.84
2017-09-27,234.44349670410156,0.003894377259654247,0.4737234003982138,9.869999885559082,8.7297,5.6253,6.6175,1.55,3.1,1.32,2.11,1.18,0.99
2017-09-28,234.7247772216797,0.0011997795696296887,0.4754915436252969,9.550000190734863,8.2275,5.5983,6.3367,1.47,2.63,1.3,1.89,1.13,0.74
2017-09-29,235.54986572265625,0.003515131682060746,0.4806780906969068,9.510000228881836,8.2271,5.5513,6.3648,1.48,2.68,1.29,1.86,1.15,0.81
2017-10-02,236.57180786132812,0.004338538404751846,0.48710206945847,9.449999809265137,9.3415,6.1979999999999995,7.1454,1.51,3.14,1.31,2.2,1.15,0.95
2017-10-03,237.07810974121094,0.0021401615199203583,0.49028470808371893,9.510000228881836,9.1033,6.0809,6.9562,1.5,3.02,1.31,2.15,1.14,0.88
2017-10-04,237.35940551757812,0.0011865109633033555,0.4920529472283035,9.630000114440918,9.0699,5.5438,6.5758,1.64,3.53,1.38,2.49,1.19,1.03
2017-10-05,238.76577758789062,0.005925074118069196,0.5008934715287148,9.1899995803833,9.1595,5.7459,6.7199,1.59,3.41,1.36,2.44,1.17,0.97
2017-10-06,238.49386596679688,-0.0011388215842350613,0.4991842216477005,9.649999618530273,8.5941,5.4998,6.3845,1.56,3.09,1.35,2.21,1.16,0.88
2017-10-09,238.10006713867188,-0.0016511905936390514,0.49670878276278363,10.329999923706055,9.0414,5.5985,6.6291,1.61,3.44,1.36,2.41,1.18,1.03
2017-10-10,238.728271484375,0.0026384047398746446,0.5006577063094371,10.079999923706055,9.3652,5.6384,6.7749,1.66,3.73,1.38,2.59,1.2,1.14
2017-10-11,239.1033172607422,0.0015710153390513515,0.5030152625847149,9.850000381469727,9.171,5.5836,6.5153,1.64,3.59,1.41,2.66,1.17,0.93
2017-10-12,238.7470245361328,-0.0014901203742850866,0.5007755889190759,9.90999984741211,9.1727,5.6436,6.6129,1.63,3.53,1.39,2.56,1.17,0.97
2017-10-13,239.0376739501953,0.0012173949167626485,0.5026026254922276,9.609999656677246,8.7442,5.5386,6.3516,1.58,3.21,1.38,2.39,1.15,0.81
2017-10-16,239.35646057128906,0.0013336250132696126,0.5046065339385886,9.90999984741211,10.1201,6.3096,7.379,1.6,3.81,1.37,2.74,1.17,1.07
2017-10-17,239.5252227783203,0.0007050664378493998,0.5056673815078376,10.3100004196167,10.4005,6.1585,7.4704,1.69,4.24,1.39,2.93,1.21,1.31
2017-10-18,239.75961303710938,0.0009785619070521445,0.507140770252072,10.069999694824219,10.8774,6.8857,8.5344,1.58,3.99,1.27,2.34,1.24,1.65
2017-10-19,239.8252410888672,0.0002737243813770718,0.5075533114270574,10.050000190734863,10.8714,6.7391,8.4237,1.61,4.13,1.29,2.45,1.25,1.68
2017-10-20,241.0628662109375,0.005160529043778617,0.5153330840757213,9.970000267028809,9.0923,5.9577,6.919,1.53,3.13,1.31,2.17,1.16,0.96
2017-10-23,240.125244140625,-0.0038895334028429263,0.5094391454287759,11.069999694824219,10.0654,6.3214,7.7782,1.59,3.74,1.29,2.29,1.23,1.46
2017-10-24,240.5471649169922,0.00175708629834892,0.5120913602694004,11.15999984741211,9.6862,6.1727,7.4381,1.57,3.51,1.3,2.25,1.2,1.27
2017-10-25,239.35646057128906,-0.004949982869737912,0.5046065339385881,11.229999542236328,9.7757,6.396,7.513,1.53,3.38,1.3,2.26,1.17,1.12
2017-10-26,239.6658477783203,0.0012925793032401156,0.5065513572038769,11.300000190734863,9.4676,6.3891,7.3371,1.48,3.08,1.29,2.13,1.15,0.95
2017-10-27,241.62539672851562,0.008176170982892028,0.5188691786948838,9.800000190734863,8.4297,5.7766,6.5005,1.46,2.65,1.3,1.93,1.13,0.72
2017-10-30,240.72535705566406,-0.003724938210294293,0.5132114848547249,10.5,8.8103,6.0576,6.827000000000001,1.45,2.75,1.29,1.98,1.13,0.77
2017-10-31,241.10032653808594,0.0015576650794422164,0.5155685615424941,10.180000305175781,9.4353,6.4698,7.3532,1.46,2.97,1.28,2.08,1.14,0.88
2017-11-01,241.41912841796875,0.0013222789220588282,0.5175725659063568,10.199999809265137,9.3256,6.1677,7.146,1.51,3.16,1.31,2.18,1.16,0.98
2017-11-02,241.51290893554688,0.0003884552073096792,0.5181620748720535,9.930000305175781,10.0888,6.6127,7.8321,1.53,3.48,1.29,2.26,1.18,1.22
2017-11-03,242.31922912597656,0.003338621500537986,0.5232306434165226,9.140000343322754,10.5481,6.6853,8.1447,1.58,3.86,1.3,2.4,1.22,1.46
2017-11-06,242.6942596435547,0.0015476713050417423,0.5255881037742987,9.399999618530273,11.0294,6.9541,8.548,1.59,4.08,1.29,2.48,1.23,1.59
2017-11-07,242.52549743652344,-0.0006953695867347731,0.5245272562050496,9.890000343322754,11.2745,6.9913,8.7991,1.61,4.28,1.28,2.48,1.26,1.81
2017-11-08,242.93800354003906,0.0017008772598170463,0.5271202899471001,9.779999732971191,12.6532,7.9252,10.1387,1.6,4.73,1.25,2.51,1.28,2.21
2017-11-09,242.0567169189453,-0.003627619426569084,0.5215804787165803,10.5,11.0824,7.0975,8.6067,1.56,3.98,1.29,2.48,1.21,1.51
2017-11-10,241.9816436767578,-0.0003101473206076344,0.5211085646080176,11.289999961853027,10.4491,6.551,8.1631,1.6,3.9,1.28,2.29,1.25,1.61
2017-11-13,242.2067108154297,0.0009301000491281908,0.5225233477586888,11.5,10.0541,6.3867,7.9387,1.57,3.67,1.27,2.12,1.24,1.55
2017-11-14,241.6441650390625,-0.0023225854249590006,0.5189871572220246,11.59000015258789,9.1386,5.9854,7.1295,1.53,3.15,1.28,2.01,1.19,1.14
2017-11-15,240.43467712402344,-0.005005243618622202,0.51138425644657,13.130000114440918,9.2402,6.3178,7.0803,1.46,2.92,1.31,2.16,1.12,0.76
2017-11-16,242.4785919189453,0.008500915173178525,0.5242324058046999,11.760000228881836,8.8303,6.3195,6.9374,1.4,2.51,1.27,1.89,1.1,0.62
2017-11-17,241.76602172851562,-0.0029386932049979553,0.519753154390924,11.430000305175781,8.9668,6.5647,7.1859,1.37,2.4,1.25,1.78,1.09,0.62
2017-11-20,242.17855834960938,0.0017063465665865252,0.522346379967978,10.649999618530273,9.3608,7.1106,7.6962,1.32,2.25,1.22,1.66,1.08,0.59
2017-11-21,243.7630615234375,0.0065427062768319555,0.5323066451837069,9.729999542236328,10.4126,7.437,8.405,1.4,2.98,1.24,2.01,1.13,0.97
2017-11-22,243.54747009277344,-0.0008844302714147156,0.5309514268016164,9.880000114440918,10.9187,7.6417,8.7468,1.43,3.28,1.25,2.17,1.14,1.11
2017-11-24,244.10997009277344,0.00230961134511376,0.5344873295857755,9.670000076293945,10.8395,7.6877,8.7979,1.41,3.15,1.23,2.04,1.14,1.11
2017-11-27,243.98812866210938,-0.0004991251714043798,0.5337214283343781,9.869999885559082,11.3509,7.8797,9.1123,1.44,3.47,1.25,2.24,1.16,1.23
2017-11-28,246.4633331298828,0.010144774179571936,0.5492806858792008,10.029999732971191,10.9092,7.4487,8.7106,1.46,3.46,1.25,2.2,1.17,1.26
2017-11-29,246.31332397460938,-0.0006086469470668598,0.5483377209195908,10.699999809265137,10.2967,7.1332,8.4919,1.44,3.16,1.21,1.8,1.19,1.36
2017-11-30,248.4698028564453,0.008755023264832573,0.5618934536880595,11.279999732971191,9.4178,6.8538,7.8202,1.37,2.56,1.2,1.6,1.14,0.97
2017-12-01,247.95411682128906,-0.0020754475160676966,0.5586518257992403,11.430000305175781,8.5193,6.3717,7.1057,1.34,2.15,1.2,1.41,1.12,0.73
2017-12-04,247.65408325195312,-0.001210036651870472,0.5567657999625184,11.680000305175781,8.5707,6.2994,7.1564,1.36,2.27,1.2,1.41,1.14,0.86
2017-12-05,246.7633819580078,-0.0035965540412234986,0.5511668076334246,11.329999923706055,8.9802,6.6589,7.4762,1.35,2.32,1.2,1.5,1.12,0.82
2017-12-06,246.8102569580078,0.00018995930282716955,0.5514614661987713,11.020000457763672,9.2588,6.9227,7.4745,1.34,2.34,1.24,1.78,1.08,0.55
2017-12-07,247.5884552001953,0.0031530222924240903,0.5563532587875331,10.15999984741211,9.2781,6.6442,7.5171,1.4,2.63,1.23,1.76,1.13,0.87
2017-12-08,248.93861389160156,0.00545323767343886,0.5648404230115325,9.579999923706055,8.2664,6.0319,6.7121,1.37,2.23,1.23,1.55,1.11,0.68
2017-12-11,249.68862915039062,0.003012852233184038,0.5695550559745794,9.34000015258789,8.4737,6.6643,7.0513,1.27,1.81,1.2,1.42,1.06,0.39
2017-12-12,250.1292724609375,0.0017647712354633693,0.5723249615898396,9.920000076293945,9.2466,6.8129,7.667000000000001,1.36,2.43,1.21,1.58,1.13,0.85
2017-12-13,250.10118103027344,-0.00011230764951131178,0.5721483774691354,10.180000305175781,8.8254,6.5454,7.3568,1.35,2.28,1.2,1.47,1.12,0.81
2017-12-14,249.07920837402344,-0.004086236826391865,0.5657242068725687,10.489999771118164,8.6116,6.4145,7.2243,1.34,2.2,1.19,1.39,1.13,0.81
2017-12-15,251.1533966064453,0.00832742421963717,0.5787626565541515,9.420000076293945,8.7072,6.3311,7.3134,1.38,2.38,1.19,1.39,1.16,0.98
2017-12-18,252.74603271484375,0.006341288351732199,0.5887740457983082,9.529999732971191,9.567,6.836,8.0311,1.4,2.73,1.19,1.54,1.17,1.2
2017-12-19,251.77537536621094,-0.003840445439268092,0.5826724457600945,10.029999732971191,9.6514,6.495,7.9679,1.49,3.16,1.21,1.68,1.23,1.47
2017-12-20,251.64344787597656,-0.0005239888533280501,0.5818431430400468,9.720000267028809,9.0922,6.0318,7.4082,1.51,3.06,1.23,1.68,1.23,1.38
2017-12-21,252.16175842285156,0.002059702135103647,0.5851012687391655,9.619999885559082,8.2957,6.8016,6.7203,1.22,1.49,1.23,1.58,0.99,-0.08
2017-12-22,252.09580993652344,-0.00026153246527382823,0.5846867132966433,9.899999618530273,9.1866,6.4426,7.4648,1.43,2.74,1.23,1.72,1.16,1.02
2017-12-26,251.79421997070312,-0.0011963307359065256,0.5827909038747439,10.25,8.6149,5.7863,6.742000000000001,1.49,2.83,1.28,1.87,1.17,0.96
2017-12-27,251.91673278808594,0.00048655929193719416,0.5835610254962178,10.470000267028809,8.6732,6.2,6.8896,1.4,2.47,1.26,1.78,1.11,0.69
2017-12-28,252.43504333496094,0.002057467724110973,0.5868191511953365,10.180000305175781,8.5525,6.2846,6.9349,1.36,2.27,1.23,1.62,1.1,0.65
2017-12-29,251.48324584960938,-0.003770464959132469,0.5808361051892741,11.039999961853027,8.8204,6.6271,7.2683,1.33,2.19,1.21,1.55,1.1,0.64
2018-01-02,253.28314208984375,0.007157121875668526,0.5921503418595708,9.770000457763672,9.4031,7.1626,7.8251,1.31,2.24,1.2,1.58,1.09,0.66
2018-01-03,254.88516235351562,0.006325017332198257,0.602220720367298,9.149999618530273,9.1661,6.9154,7.9154,1.33,2.25,1.16,1.25,1.14,1.0
2018-01-04,255.95948791503906,0.0042149395892783215,0.6089739839123363,9.220000267028809,8.9838,6.9271,7.7042,1.3,2.06,1.17,1.28,1.11,0.78
2018-01-05,257.665283203125,0.006664317474537773,0.6196966973493998,9.220000267028809,9.1688,7.1491,7.8899,1.28,2.02,1.16,1.28,1.1,0.74
2018-01-08,258.13641357421875,0.0018284588642947242,0.6226582461331371,9.520000457763672,10.9265,8.3133,9.4602,1.31,2.61,1.15,1.47,1.14,1.15
2018-01-09,258.720703125,0.0022634913946895097,0.6263311191097816,10.079999923706055,10.5778,8.2634,9.2191,1.28,2.31,1.15,1.36,1.12,0.96
2018-01-10,258.32489013671875,-0.0015298852527082518,0.6238430191146349,9.819999694824219,10.8442,8.3881,9.3584,1.29,2.46,1.16,1.49,1.12,0.97
2018-01-11,260.2096252441406,0.007295987260168335,0.6356905570946085,9.880000114440918,9.9811,7.6389,8.5901,1.31,2.34,1.16,1.39,1.12,0.95
2018-01-12,261.9059753417969,0.0065191673677122974,0.6463538975980949,10.15999984741211,10.2374,7.8609,8.83,1.3,2.38,1.16,1.41,1.12,0.97
2018-01-16,261.0107116699219,-0.003418263637195218,0.6407262259359807,11.65999984741211,10.4354,8.0406,9.0381,1.3,2.39,1.15,1.4,1.12,1.0
2018-01-17,263.49853515625,0.009531499571076019,0.6563648072547428,11.90999984741211,11.0424,8.7568,9.5459,1.26,2.29,1.16,1.5,1.09,0.79
2018-01-18,263.0556945800781,-0.001680618740097617,0.6535810895192322,12.220000267028809,11.0001,8.6118,9.4653,1.28,2.39,1.16,1.53,1.1,0.85
2018-01-19,264.2524719238281,0.004549520760842807,0.6611040910157371,11.270000457763672,10.7215,8.3249,9.2715,1.29,2.4,1.16,1.45,1.11,0.95
2018-01-22,266.40106201171875,0.008130823043009938,0.6746102344358058,11.029999732971191,13.1542,9.9641,11.466,1.32,3.19,1.15,1.69,1.15,1.5
2018-01-23,266.966552734375,0.002122704460657765,0.6781649370503058,11.100000381469727,14.115,10.5869,12.2315,1.33,3.53,1.15,1.88,1.16,1.64
2018-01-24,266.86279296875,-0.00038866204235044055,0.6775126980384709,11.470000267028809,13.0599,10.2161,11.3924,1.28,2.84,1.15,1.67,1.12,1.18
2018-01-25,266.9759216308594,0.00042392070041263885,0.6782238303963746,11.579999923706055,13.0003,9.9476,11.269,1.31,3.05,1.15,1.73,1.13,1.32
2018-01-26,270.0669250488281,0.011577835930247637,0.6976540305589356,11.079999923706055,16.5661,12.0646,14.1324,1.37,4.5,1.17,2.43,1.17,2.07
2018-01-29,268.2763977050781,-0.00662993938789902,0.6863986872347074,13.84000015258789,25.4712,24.3588,23.4287,1.05,1.11,1.09,2.04,0.96,-0.93
2018-01-30,265.5246887207031,-0.010256992444784507,0.6691013086408466,14.789999961853027,27.7816,20.5136,22.1108,1.35,7.27,1.26,5.67,1.08,1.6
2018-01-31,265.6566162109375,0.0004968558323898975,0.6699306113608945,13.539999961853027,22.9796,14.9169,17.4539,1.54,8.06,1.32,5.53,1.17,2.54
2018-02-01,265.35498046875,-0.0011354347069902904,0.6680345141864898,13.470000267028809,33.389,23.522,26.3189,1.42,9.87,1.27,7.07,1.12,2.8
2018-02-02,259.5782775878906,-0.02176971719413301,0.631721874542597,17.309999465942383,27.785,18.6344,22.3383,1.49,9.15,1.24,5.45,1.2,3.7
2018-02-05,248.72201538085938,-0.04182269143594042,0.5634788740743277,37.31999969482422,22.9168,15.3495,17.9128,1.49,7.57,1.28,5.0,1.17,2.56
2018-02-06,253.6224822998047,0.01970258608367015,0.5942834511807769,29.979999542236328,22.0674,14.800999999999998,17.2356,1.49,7.27,1.28,4.83,1.16,2.43
2018-02-07,252.24656677246094,-0.0054250534687113605,0.5856343782138396,27.729999542236328,18.4865,12.9002,14.6377,1.43,5.59,1.26,3.85,1.13,1.74
2018-02-08,242.7850799560547,-0.037508882429868606,0.5261590047446589,33.459999084472656,17.6752,12.8895,14.2751,1.37,4.79,1.24,3.4,1.11,1.39
2018-02-09,246.43206787109375,0.015021466375525261,0.5490841509181359,29.059999465942383,17.4289,12.5332,14.0389,1.39,4.9,1.24,3.39,1.12,1.51
2018-02-12,250.05081176757812,0.014684549489627718,0.5718317537958912,25.610000610351562,19.1679,12.8127,15.0842,1.5,6.36,1.27,4.08,1.18,2.27
2018-02-13,250.6728057861328,0.0024874705031265876,0.5757416389193362,24.969999313354492,18.9922,13.05,15.3552,1.46,5.94,1.24,3.64,1.18,2.31
2018-02-14,254.05589294433594,0.013496027810409927,0.5970078919002124,19.260000228881836,18.5026,12.5125,14.8073,1.48,5.99,1.25,3.7,1.18,2.29
2018-02-15,257.2976989746094,0.012760207971179494,0.6173860447324742,19.1299991607666,14.7972,10.9596,12.1239,1.35,3.84,1.22,2.67,1.11,1.16
2018-02-16,257.3730773925781,0.0002929618813893864,0.6178598771910719,19.459999084472656,14.0299,10.9424,11.7587,1.28,3.09,1.19,2.27,1.07,0.82
2018-02-20,255.76158142089844,-0.006261323010182673,0.6077299339147642,20.600000381469727,17.1415,12.5116,13.8481,1.37,4.63,1.24,3.29,1.11,1.34
2018-02-21,254.48939514160156,-0.004974110154579048,0.5997329081246581,20.020000457763672,18.1551,12.8711,14.833,1.41,5.28,1.22,3.32,1.15,1.96
2018-02-22,254.81922912597656,0.0012960618032491489,0.6018062608422792,18.719999313354492,20.0338,13.4673,15.9937,1.49,6.57,1.25,4.04,1.19,2.53
2018-02-23,258.88092041015625,0.01593950071237238,0.6273382528780571,16.489999771118164,18.4909,12.3195,14.6578,1.5,6.17,1.26,3.83,1.19,2.34
2018-02-26,261.8870849609375,0.01161215181875308,0.6462351517309415,15.800000190734863,17.5295,11.897,13.9632,1.47,5.63,1.26,3.57,1.17,2.07
2018-02-27,258.6170349121094,-0.012486488401350027,0.6256794556029583,18.59000015258789,17.1281,11.7877,13.6187,1.45,5.34,1.26,3.51,1.16,1.83
2018-02-28,255.99720764160156,-0.010130141935151937,0.6092110919766398,19.850000381469727,16.7091,11.3781,13.3813,1.47,5.33,1.25,3.33,1.18,2.0
2018-03-01,252.27484130859375,-0.014540652092655426,0.5858121133445653,22.469999313354492,15.4286,10.9233,12.4707,1.41,4.51,1.24,2.96,1.14,1.55
2018-03-02,253.57533264160156,0.005155057580303879,0.5939870661003999,19.59000015258789,12.9758,9.6081,10.7804,1.35,3.37,1.2,2.2,1.12,1.17
2018-03-05,256.5061340332031,0.011557912045584873,0.6124102284121882,18.729999542236328,14.1899,10.7547,11.7786,1.32,3.44,1.2,2.41,1.1,1.02
2018-03-06,257.1564025878906,0.0025350994319821574,0.6164978486663582,18.360000610351562,14.9248,11.1532,12.3176,1.34,3.77,1.21,2.61,1.1,1.16
2018-03-07,257.0621337890625,-0.0003665815740127032,0.6159052703406058,17.760000228881836,15.2868,11.0049,12.7604,1.39,4.28,1.2,2.53,1.16,1.76
2018-03-08,258.30615234375,0.004839369129754134,0.6237252324224991,16.540000915527344,14.2795,10.3711,11.9208,1.38,3.91,1.2,2.36,1.15,1.55
2018-03-09,262.8012390136719,0.017402166495592786,0.6519815692602104,14.640000343322754,13.4697,9.5687,11.0105,1.41,3.9,1.22,2.46,1.15,1.44
2018-03-12,262.4713439941406,-0.0012553023751691317,0.6499078328725825,15.779999732971191,17.3544,11.8132,14.062000000000001,1.47,5.54,1.23,3.29,1.19,2.25
2018-03-13,260.77508544921875,-0.0064626428131512315,0.6392450678741066,16.350000381469727,17.2076,11.6496,13.8885,1.48,5.56,1.24,3.32,1.19,2.24
2018-03-14,259.4369201660156,-0.005131492070640009,0.630833294806475,17.229999542236328,17.0213,11.2688,13.7213,1.51,5.75,1.24,3.3,1.22,2.45
2018-03-15,259.1541748046875,-0.0010898424216074787,0.6290559434992249,16.59000015258789,21.9329,14.9876,17.893,1.46,6.95,1.23,4.04,1.19,2.91
2018-03-16,259.43524169921875,0.0010845547625968344,0.6308227438812837,15.800000190734863,24.3874,16.7292,20.0265,1.46,7.66,1.22,4.36,1.2,3.3
2018-03-19,255.9249725341797,-0.013530425327137219,0.608757018523401,19.020000457763672,19.587,14.8325,17.0336,1.32,4.75,1.15,2.55,1.15,2.2
2018-03-20,256.36016845703125,0.0017004824442969912,0.6114926815905397,18.200000762939453,22.3107,16.2227,19.0738,1.38,6.09,1.17,3.24,1.18,2.85
2018-03-21,255.86817932128906,-0.0019191325185318187,0.6084000135819232,17.860000610351562,22.342,16.3452,18.9627,1.37,6.0,1.18,3.38,1.16,2.62
2018-03-22,249.4722137451172,-0.024997112158056112,0.5681946580473969,23.34000015258789,19.4792,14.749,16.7859,1.32,4.73,1.16,2.69,1.14,2.04
2018-03-23,244.15480041503906,-0.021314651640967353,0.5347691352058908,24.8700008392334,23.2991,17.4683,20.1432,1.33,5.83,1.16,3.16,1.15,2.67
2018-03-26,250.8346710205078,0.027359161458687886,0.5767591317777996,21.030000686645508,21.4553,15.9873,18.5202,1.34,5.47,1.16,2.94,1.16,2.53
2018-03-27,246.56753540039062,-0.017011745636105968,0.5499357064985884,22.5,20.5716,15.0833,17.4972,1.36,5.49,1.18,3.07,1.16,2.41
2018-03-28,245.83892822265625,-0.002955000448665035,0.5453556457904831,22.8700008392334,19.0526,13.9907,16.2378,1.36,5.06,1.17,2.81,1.16,2.25
2018-03-29,248.98020935058594,0.01277780191542588,0.5651018941212789,19.969999313354492,21.0703,15.4177,17.9482,1.37,5.65,1.17,3.12,1.16,2.53
2018-04-02,243.6060791015625,-0.02158456795839625,0.5313198459258035,23.6200008392334,21.6164,16.3466,18.8183,1.32,5.27,1.15,2.8,1.15,2.47
2018-04-03,246.7283477783203,0.012816875047917398,0.5509465810494307,21.100000381469727,20.3464,15.1663,17.4197,1.34,5.18,1.17,2.93,1.15,2.25
2018-04-04,249.3681640625,0.010699282461662962,0.5675405966030291,20.059999465942383,20.0786,15.0132,17.2194,1.34,5.07,1.17,2.86,1.15,2.21
2018-04-05,251.336181640625,0.007892016150192083,0.5799116523075021,18.940000534057617,18.4267,13.6866,15.707,1.35,4.74,1.17,2.72,1.15,2.02
2018-04-06,245.73489379882812,-0.022286038584790502,0.5447016802636169,21.489999771118164,16.9268,12.6716,14.5287,1.34,4.26,1.17,2.4,1.15,1.86
2018-04-09,246.94598388671875,0.00492844165990558,0.5523146523767541,21.770000457763672,15.5018,11.6721,13.0592,1.33,3.83,1.19,2.44,1.12,1.39
2018-04-10,250.87246704101562,0.015900170120191515,0.5769967194296104,20.469999313354492,14.4237,10.8749,12.0701,1.33,3.55,1.19,2.35,1.11,1.2
2018-04-11,249.55738830566406,-0.005242020979275286,0.568730069542112,20.239999771118164,14.3082,10.5454,11.9247,1.36,3.76,1.2,2.38,1.13,1.38
2018-04-12,251.61048889160156,0.008226967752294367,0.5816359612362896,18.489999771118164,15.2515,10.89,12.5593,1.4,4.36,1.21,2.69,1.15,1.67
